4037.129599 0.312162 1.991342 0.055625 0.057887
4038.293040 0.311495 1.998905 0.055682 0.057918
4039.035512 0.311462 2.003731 0.055693 0.057953
4040.154330 0.311124 1.761003 0.055660 0.057957
4040.123999 0.311272 1.760806 0.055611 0.057922
4040.091673 0.310754 1.760596 0.055651 0.057882
4039.535134 0.311348 1.756978 0.055680 0.057894
