2383.45	2569.54
2381.12	2568.81
2378.83	2567.94
2376.98	2567.02
2376.67	2566.23
2376.02	2565.61
2375.81	2564.94
2375.7	2564.03
2375.29	2562.93
2374.26	2561.65
2372.59	2560.64
2370.39	2560.11
2368.11	2560.06
2365.99	2560.4
2364.33	2560.86
2363.25	2561.35
2362.72	2561.94
2362.64	2562.71
2362.97	2563.94
2363.57	2565.46
2364.14	2567.11
2364.48	2568.42
2364.43	2568.88
2363.9	2568.29
2362.86	2566.9
2361.46	2565.27
2359.98	2564.01
2358.69	2563.5
2357.85	2563.63
2357.74	2563.93
2358.14	2563.95
2358.98	2563.38
2359.77	2562.38
2360.36	2561.5
2360.71	2561.18
2360.81	2561.67
2360.81	2562.97
2360.99	2564.61
2361.51	2566.06
2362.51	2566.96
2364.07	2567.14
2366.16	2566.88
2368.73	2566.31
2371.52	2565.68
2374.14	2565.28
2376.22	2565.06
2377.32	2565.16
2377.38	2565.38
2376.5	2565.57
2375.08	2565.44
2373.32	2564.9
2371.47	2564.22
2369.8	2563.77
2368.74	2563.94
2368.51	2564.73
2369.26	2565.7
2370.83	2566.49
2372.63	2566.77
2374.17	2566.56
2375.11	2566.32
2375.41	2566.39
2375.4	2566.89
2375.32	2567.77
2375.58	2568.6
2376.14	2569.05
2376.83	2568.91
2376.34	2568.43
2377.13	2567.93
2376.1	2567.57
2374.24	2567.34
2371.81	2567.09
2369.32	2566.55
2367.17	2565.56
2365.82	2564.25
2365.47	2562.64
2365.89	2561.08
2366.83	2559.7
2367.7	2558.88
2368.01	2558.74
2367.54	2559.51
2366.35	2561.02
2364.56	2563
2362.71	2565.03
2360.9	2566.66
2359.35	2567.47
2357.95	2567.31
2356.45	2566.36
2354.92	2564.98
2353.4	2563.79
2352.24	2563.18
2351.6	2563.39
2351.62	2564.4
2352.31	2565.78
2353.4	2567.01
2354.67	2567.68
2355.9	2567.5
2356.92	2566.61
2357.79	2565.46
2358.47	2564.5
2359.11	2564.17
2359.93	2564.49
2360.83	2565.05
2361.9	2565.57
2362.89	2565.77
2363.61	2565.76
2364.01	2565.72
2364.14	2565.68
2364.12	2565.49
2363.96	2564.82
2363.72	2563.61
2363.36	2562.17
2362.86	2560.91
2362.25	2560.17
2361.65	2560.06
2361.31	2560.44
2361.36	2560.89
2361.98	2561.01
2363.09	2560.72
2364.64	2560.38
2366.59	2560.32
2368.86	2560.59
2371.38	2561.17
2374.04	2561.71
2376.67	2562.17
2378.05	2562.45
2379.99	2562.73
2381.77	2563.35
2383.9	2564.55
2386.37	2566.27
2387.23	2566.63
2379.82	2560.14
2351.73	2536.06
2282.19	2476.86
2154.14	2368.67
1959.44	2197.44
1707.52	1966.8
1423.25	1693.29
1144.74	1401.82
902.078	1123.55
711.213	880.062
570.038	682.949
468.483	531.515
394.918	420.299
342.017	339.84
302.124	283.357
244.69	244.052
244.993	215.271
235.445	193.473
223.382	175.852
214.801	161.014
208.62	148.295
203.911	137.442
200.655	128.767
198.057	121.553
196.155	116.047
193.972	111.95
191.821	108.881
189.66	106.657
187.681	104.983
185.943	103.719
184.402	102.871
182.742	102.29
181.699	101.975
180.751	101.868
179.891	101.975
179.079	102.184
178.317	102.4
177.613	102.631
177.06	102.823
176.654	102.972
176.427	103.012
176.365	102.981
176.462	102.925
176.63	102.848
176.88	102.812
177.088	102.828
177.258	103.007
177.435	103.401
177.662	103.957
177.887	104.773
177.914	105.741
178.16	106.752
178.491	107.7
178.811	108.638
179.22	109.57
179.992	110.496
180.618	111.472
181.239	112.546
181.899	113.614
182.507	114.674
183.061	115.677
183.568	116.677
184.128	117.578
184.702	118.488
185.386	119.463
186.238	120.501
186.961	121.596
187.634	122.74
188.152	123.771
188.557	124.788
188.893	125.633
189.169	126.415
189.437	127.038
189.612	127.561
189.845	128.092
190.09	128.532
190.396	128.983
190.662	129.441
190.93	129.902
191.098	130.358
191.213	130.862
191.225	131.31
191.232	131.549
191.232	131.478
191.322	130.788
191.355	129.22
191.384	126.667
191.319	123.327
191.215	119.55
191.074	115.693
190.946	112.175
190.731	109.214
190.523	106.437
190.228	105.154
189.993	103.604
189.723	102.328
189.511	101.206
189.401	100.138
189.292	99.2873
189.276	98.4215
189.21	97.9391
189.145	97.1418
189.086	96.3215
189.039	95.5266
189.01	94.8186
189.004	94.2134
189.021	93.7377
189.062	93.4503
189.123	93.2404
189.298	93.0939
189.629	92.9493
190.012	92.9279
190.485	92.9435
190.894	92.9904
191.227	93.0742
191.436	93.0182
191.571	92.7628
191.745	92.4389
191.916	92.1221
192.094	91.9139
192.328	91.7611
192.566	92.0285
192.849	92.3544
193.124	92.6753
193.434	92.8021
193.673	92.6676
193.841	92.4563
193.94	92.1626
193.982	92.8272
194.029	92.756
194.137	92.7979
194.301	92.8476
194.415	92.8375
194.569	92.7605
194.709	92.7227
194.787	92.6313
194.903	92.4838
195.013	92.2467
195.126	92.0093
195.198	91.7207
195.292	91.3814
195.315	91.1524
195.364	91.2771
195.528	91.2654
195.695	91.4065
196	91.567
196.337	91.7702
196.606	92.0134
196.808	92.2985
196.894	92.6883
196.967	93.1854
197.022	93.7022
197.063	94.2451
197.091	94.77
197.112	94.9585
197.133	95.1516
197.209	95.0126
197.288	94.8351
197.421	94.5217
197.556	94.2694
197.696	94.0387
197.739	93.8451
