1340.69	1340.69
1340.95	1340.95
1341.16	1341.16
1341.3	1341.3
1341.39	1341.39
1341.46	1341.46
1341.53	1341.53
1341.6	1341.6
1341.67	1341.67
1341.69	1341.69
1341.64	1341.64
1341.52	1341.52
1341.35	1341.35
1341.14	1341.14
1340.93	1340.93
1340.73	1340.73
1340.56	1340.56
1340.41	1340.41
1340.32	1340.32
1340.27	1340.27
1340.29	1340.29
1340.36	1340.36
1340.47	1340.47
1340.6	1340.6
1340.73	1340.73
1340.83	1340.83
1340.93	1340.93
1341.01	1341.01
1341.1	1341.1
1341.18	1341.18
1341.24	1341.24
1341.24	1341.24
1341.17	1341.17
1341.06	1341.06
1340.96	1340.96
1340.94	1340.94
1341	1341
1341.13	1341.13
1341.29	1341.29
1341.43	1341.43
1341.52	1341.52
1341.52	1341.52
1341.43	1341.43
1341.27	1341.27
1341.04	1341.04
1340.77	1340.77
1340.49	1340.49
1340.21	1340.21
1339.95	1339.95
1339.72	1339.72
1339.55	1339.55
1339.47	1339.47
1339.46	1339.46
1339.5	1339.5
1339.57	1339.57
1339.68	1339.68
1339.84	1339.84
1340.03	1340.03
1340.23	1340.23
1340.38	1340.38
1340.45	1340.45
1340.43	1340.43
1340.38	1340.38
1340.32	1340.32
1340.3	1340.3
1340.32	1340.32
1340.38	1340.38
1340.46	1340.46
1340.55	1340.55
1340.65	1340.65
1340.75	1340.75
1340.86	1340.86
1340.96	1340.96
1341.08	1341.08
1341.19	1341.19
1341.31	1341.31
1341.42	1341.42
1341.5	1341.5
1341.55	1341.55
1341.57	1341.57
1341.56	1341.56
1341.52	1341.52
1341.47	1341.47
1341.42	1341.42
1341.37	1341.37
1341.33	1341.33
1341.29	1341.29
1341.25	1341.25
1341.21	1341.21
1341.18	1341.18
1341.18	1341.18
1341.23	1341.23
1341.36	1341.36
1341.56	1341.56
1341.8	1341.8
1342.04	1342.04
1342.24	1342.24
1342.38	1342.38
1342.45	1342.45
1342.5	1342.5
1342.53	1342.53
1342.56	1342.56
1342.58	1342.58
1342.59	1342.59
1342.56	1342.56
1342.52	1342.52
1342.5	1342.5
1342.5	1342.5
1342.53	1342.53
1342.57	1342.57
1342.61	1342.61
1342.64	1342.64
1342.68	1342.68
1342.74	1342.74
1342.84	1342.84
1342.99	1342.99
1343.2	1343.2
1343.44	1343.44
1343.67	1343.67
1343.87	1343.87
1344.01	1344.01
1344.11	1344.11
1344.13	1344.13
1344.1	1344.1
1344.03	1344.03
1343.95	1343.95
1343.91	1343.91
1343.92	1343.92
1343.99	1343.99
1344.1	1344.1
1344.22	1344.22
1344.34	1344.34
1344.44	1344.44
1344.53	1344.53
1344.61	1344.61
1344.67	1344.67
1344.7	1344.7
1344.69	1344.69
1344.64	1344.64
1344.56	1344.56
1344.49	1344.49
1344.43	1344.43
1344.42	1344.42
1344.47	1344.47
1344.6	1344.6
1344.79	1344.79
1345.04	1345.04
1345.32	1345.32
1345.6	1345.6
1345.85	1345.85
1346.04	1346.04
1346.16	1346.16
1346.21	1346.21
1346.25	1346.25
1346.3	1346.3
1346.38	1346.38
1346.48	1346.48
1346.59	1346.59
1346.7	1346.7
1346.8	1346.8
1346.89	1346.89
1346.98	1346.98
1347.07	1347.07
1347.14	1347.14
1347.2	1347.2
1347.22	1347.22
1347.23	1347.23
1347.23	1347.23
1347.23	1347.23
1347.26	1347.26
1347.3	1347.3
1347.37	1347.37
1347.46	1347.46
1347.57	1347.57
1347.69	1347.69
1347.81	1347.81
1347.91	1347.91
1348	1348
1348.07	1348.07
1348.13	1348.13
1348.16	1348.16
1348.15	1348.15
1348.08	1348.08
1347.91	1347.91
1347.66	1347.66
1347.34	1347.34
1346.96	1346.96
1346.57	1346.57
1346.21	1346.21
1345.92	1345.92
1345.75	1345.75
1345.73	1345.73
1345.83	1345.83
1346.01	1346.01
1346.21	1346.21
1346.36	1346.36
1346.48	1346.48
1346.58	1346.58
1346.71	1346.71
1346.88	1346.88
1347.06	1347.06
1347.23	1347.23
1347.34	1347.34
1347.4	1347.4
1347.43	1347.43
1347.43	1347.43
1347.4	1347.4
1347.35	1347.35
1347.28	1347.28
1347.22	1347.22
1347.18	1347.18
1347.19	1347.19
1347.25	1347.25
1347.35	1347.35
1347.49	1347.49
1347.64	1347.64
1347.78	1347.78
1347.91	1347.91
1347.99	1347.99
1348.02	1348.02
1348.01	1348.01
1347.98	1347.98
1347.94	1347.94
1347.92	1347.92
1347.93	1347.93
1348	1348
1348.11	1348.11
1348.24	1348.24
1348.36	1348.36
1348.46	1348.46
1348.52	1348.52
1348.57	1348.57
1348.63	1348.63
1348.71	1348.71
1348.8	1348.8
1348.9	1348.9
1348.97	1348.97
1349	1349
1349	1349
1348.98	1348.98
1348.96	1348.96
1348.97	1348.97
1349.02	1349.02
1349.14	1349.14
1349.3	1349.3
1349.45	1349.45
1349.54	1349.54
1349.51	1349.51
1349.35	1349.35
1349.12	1349.12
1348.86	1348.86
1348.66	1348.66
1348.55	1348.55
1348.54	1348.54
1348.63	1348.63
1348.8	1348.8
1349.04	1349.04
1349.34	1349.34
1349.64	1349.64
1349.92	1349.92
1350.12	1350.12
1350.18	1350.18
1350.09	1350.09
1349.85	1349.85
