3444.11	3658.33
3444.59	3658.95
3444.46	3660.31
3443.65	3661.67
3442.33	3662.5
3441.08	3662.56
3440.09	3662.13
3439.87	3661.77
3440.42	3661.91
3441.42	3662.68
3442.28	3663.97
3442.71	3665.35
3442.66	3666.52
3442.48	3667.08
3442.41	3666.85
3442.58	3666.06
3442.92	3664.85
3443.25	3663.79
3443.47	3663.31
3443.46	3663.69
3443.47	3664.94
3443.27	3666.62
3400.18	3668.25
3399.85	3669.54
3399.74	3670.23
3399.85	3670.45
3442.8	3670.37
3442.76	3670.3
3442.56	3670.69
3442.31	3671.71
3442.01	3672.86
3442.08	3674.04
3442.54	3674.45
3443.01	3673.73
3443.43	3672.24
3443.46	3669.77
3443.1	3667.27
3442.36	3665.18
3441.84	3663.77
3441.77	3663.13
3442.3	3662.9
3443.29	3662.76
3444.24	3662.47
3445.06	3662
3445.39	3661.59
3445.3	3661.67
3444.88	3662.32
3444.35	3663.7
3443.9	3665.66
3443.27	3667.8
3442.74	3669.66
3442.4	3670.87
3442.46	3671.04
3443.17	3670.04
3444.24	3668.29
3445.18	3666.34
3445.91	3665.1
3445.99	3665.02
3445.49	3666.01
3445.01	3667.45
3444.5	3668.75
3444.35	3669.34
3444.62	3669.34
3445.03	3669.09
3445.76	3668.85
3446.43	3668.82
3446.95	3668.96
3447.22	3669.17
3447.1	3669.43
3446.48	3669.79
3445.47	3670.23
3444.35	3670.74
3400.27	3671.25
3399.58	3671.63
3399.5	3671.76
3400.09	3671.73
3401.01	3671.37
3445.09	3670.76
3446.15	3670.01
3447.01	3669.25
3447.96	3668.5
3448.85	3667.88
3449.67	3667.37
3450.29	3666.97
3450.59	3666.79
3450.52	3666.99
3450.19	3667.46
3449.84	3668.27
3449.52	3669.23
3449.12	3670.15
3448.48	3670.9
3447.44	3671.57
3446.27	3672.07
3445.21	3672.3
3444.76	3672.12
3445.14	3671.43
3446.12	3670.35
3447.49	3668.99
3448.8	3667.68
3449.65	3666.66
3450.09	3666.03
3450.2	3665.82
3449.97	3665.91
3449.4	3666.09
3448.54	3666.2
3447.56	3666.25
3446.68	3666.39
3446.19	3666.81
3446.21	3667.51
3446.68	3668.29
3447.35	3668.84
3447.99	3668.83
3448.49	3668.27
3449.01	3667.35
3449.49	3666.61
3449.81	3666.29
3449.78	3666.63
3449.49	3667.79
3449.23	3669.5
3448.22	3670.68
3441.69	3666.93
3417.1	3647.39
3363.2	3594.02
3221.52	3521.36
2969.68	3342.13
2693.65	3056.34
2320.36	2716.65
1933.63	2339.78
1561.27	1972.69
1229.53	1628.8
957.194	1321.83
740.835	1053.1
576.735	826.774
452.518	636.502
359.242	483.738
288.015	363.621
236.676	271.392
198.223	206.078
169.824	160.223
148.353	127.891
132.241	104.748
120.018	87.6083
110.768	73.7586
103.927	62.637
99.0763	53.5097
95.4516	45.9686
92.7382	39.7634
90.696	34.8323
89.0072	31.1023
87.5151	28.5414
86.1428	27.1575
84.8972	26.9194
83.7953	27.7111
82.7991	29.4101
82.022	31.768
81.4181	34.6581
80.9603	37.8289
80.2761	41.1997
79.8123	44.8556
79.356	48.8826
78.8315	53.3658
78.3566	58.1701
77.9695	63.1547
77.8531	68.0115
77.6318	72.4529
77.2659	76.461
77.2168	80.2565
77.2602	83.5131
77.6709	86.5019
77.9314	89.3391
78.1859	91.9306
78.4284	94.3121
78.611	96.3906
78.7297	98.2869
78.8663	100.042
79.105	101.778
79.4549	103.626
79.9244	105.513
80.4809	107.489
81.132	109.397
81.8324	111.241
82.501	112.93
83.2511	114.539
83.9156	116.024
84.5754	117.382
85.1527	118.658
85.6943	119.899
86.2067	121.153
86.7731	122.421
87.5176	123.787
88.4754	125.085
89.6026	126.351
90.8106	127.494
92.0516	128.551
93.1643	129.477
94.1843	130.349
95.071	131.209
95.785	132.018
96.4085	132.857
96.9828	133.647
97.4696	134.39
97.9929	135.129
98.5969	135.826
99.286	136.481
99.9665	137.133
100.722	137.819
101.429	138.455
102.128	139.125
102.784	139.75
103.403	140.38
104.034	140.94
104.679	141.475
105.302	141.988
105.905	142.482
106.486	143.036
107.043	143.608
107.526	144.229
107.927	144.891
108.281	145.547
108.502	146.232
108.675	146.91
108.844	147.503
109.052	148.095
109.346	148.608
109.723	149.082
110.183	149.475
110.678	149.903
111.166	150.323
111.723	150.811
112.389	151.285
113.085	151.83
113.901	152.412
